primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,url,filename
vilwea1,[],['song'],-20.9782,55.2837,Ploceus cucullatus,Village Weaver,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/400895,vilwea1/XC400895.ogg
beasun2,[],['song'],-7.5253,34.8521,Cinnyris pulchellus,Beautiful Sunbird,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/134490,beasun2/XC134490.ogg
quailf1,[],"['adult', 'flight call', 'sex uncertain']",-33.0632,25.8756,Ortygospiza atricollis,Quailfinch,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/648492,quailf1/XC648492.ogg
pitwhy,[],[''],-1.1054,36.6331,Vidua macroura,Pin-tailed Whydah,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://xeno-canto.org/749038,pitwhy/XC749038.ogg
moccha1,['rewsta1'],['call'],-24.4327,30.6214,Thamnolaea cinnamomeiventris,Mocking Cliff-Chat,Niall Perrins,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/193726,moccha1/XC193726.ogg
bltori1,[],['song'],1.134,35.1824,Oriolus percivali,Black-tailed Oriole,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/537158,bltori1/XC537158.ogg
fislov1,"['abhori1', 'egygoo']","['call', 'song']",-0.6675,36.3188,Agapornis fischeri,Fischer's Lovebird,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/206023,fislov1/XC206023.ogg
bcbeat1,[],[''],-26.7647,26.3936,Merops persicus,Blue-cheeked Bee-eater,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://xeno-canto.org/713855,bcbeat1/XC713855.ogg
rerswa1,[],['flight call'],41.6095,1.8084,Cecropis daurica,Red-rumped Swallow,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/330070,rerswa1/XC330070.ogg
hadibi1,[],['call'],-0.6739,36.3604,Bostrychia hagedash,Hadada Ibis,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/514161,hadibi1/XC514161.ogg
afrgrp1,[],['song'],6.2789,-1.4703,Treron calvus,African Green-Pigeon,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/126598,afrgrp1/XC126598.ogg
walsta1,[],['song'],-7.8085,36.4921,Onychognathus walleri,Waller's Starling,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/448122,walsta1/XC448122.ogg
colsun2,[],['song'],-8.4935,35.9031,Hedydipna collaris,Collared Sunbird,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/516601,colsun2/XC516601.ogg
afrgrp1,[],"['adult', 'male', 'song']",6.2446,12.7741,Treron calvus,African Green-Pigeon,Andres Angulo Rubiano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/530240,afrgrp1/XC530240.ogg
spewea1,[],"['adult', 'female', 'male', 'song']",-33.2946,26.5109,Ploceus ocularis,Spectacled Weaver,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/569690,spewea1/XC569690.ogg
whbcro2,[],['song'],-0.9681,36.6945,Sylvietta leucophrys,White-browed Crombec,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/434139,whbcro2/XC434139.ogg
afdfly1,[],['song'],-7.73,36.48,Muscicapa adusta,African Dusky Flycatcher,Louis A. Hansen,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/125306,afdfly1/XC125306.ogg
hartur1,[],['call'],-4.6728,38.3134,Tauraco hartlaubi,Hartlaub's Turaco,Johannes Fischer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/144155,hartur1/XC144155.ogg
combul2,[],['song'],6.8341,3.9593,Pycnonotus barbatus,Common Bulbul,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/401889,combul2/XC401889.ogg
eaywag1,[],[''],40.7371,43.4518,Motacilla flava,Western Yellow Wagtail,Mehmet Ali Demiral,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/738505,eaywag1/XC738505.ogg
augbuz1,[],"['call', 'flight call']",-9.2088,34.3008,Buteo augur,Augur Buzzard,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/493837,augbuz1/XC493837.ogg
ratcis1,['rindov'],['song'],-16.6153,27.0044,Cisticola chiniana,Rattling Cisticola,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,https://www.xeno-canto.org/125811,ratcis1/XC125811.ogg
grewoo2,[],"['call', 'life stage uncertain', 'sex uncertain']",-2.4154,34.7262,Phoeniculus purpureus,Green Woodhoopoe,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/601586,grewoo2/XC601586.ogg
gnhsun1,[],['call'],9.6467,-1.7606,Cyanomitra verticalis,Green-headed Sunbird,Gabriel A. Jamie,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,https://www.xeno-canto.org/156698,gnhsun1/XC156698.ogg
abethr1,[],"['adult', 'sex uncertain', 'song']",4.8403,38.6988,Turdus tephronotus,African Bare-eyed Thrush,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/531557,abethr1/XC531557.ogg
sacibi2,[],"['adult', 'sex uncertain', 'song']",-32.5854,27.8022,Threskiornis aethiopicus,African Sacred Ibis,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/505935,sacibi2/XC505935.ogg
vibsta2,[],['call'],-26.6557,26.4963,Cinnyricinclus leucogaster,Violet-backed Starling,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,https://www.xeno-canto.org/450950,vibsta2/XC450950.ogg
brosun1,[],"['juvenile', 'male', 'song']",-1.24,36.787,Nectarinia kilimensis,Bronze Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/355819,brosun1/XC355819.ogg
combul2,"['afpfly1', 'carwoo1']",['song'],12.3747,-12.3227,Pycnonotus barbatus,Common Bulbul,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/405131,combul2/XC405131.ogg
sccsun2,[],"['adult', 'call', 'male']",-2.9858,37.5975,Chalcomitra senegalensis,Scarlet-chested Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/681392,sccsun2/XC681392.ogg
crheag1,[],['call'],-33.4833,26.8333,Stephanoaetus coronatus,Crowned Eagle,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/325714,crheag1/XC325714.ogg
scrcha1,[],['Song'],13.3951,-16.6462,Cossypha niveicapilla,Snowy-crowned Robin-Chat,Allen T. Chartier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/17981,scrcha1/XC17981.ogg
strher,[],['call'],-25.3071,27.449,Butorides striata,Striated Heron,Faansie Peacock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/307237,strher/XC307237.ogg
cabgre1,[],['call'],-1.2422,36.8033,Phyllastrephus cabanisi,Cabanis's Greenbul,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/122400,cabgre1/XC122400.ogg
gytbar1,['afecuc1'],['call'],3.3802,11.4652,Gymnobucco bonapartei,Gray-throated Barbet,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/286558,gytbar1/XC286558.ogg
chespa1,[],"['adult', 'call', 'female', 'male', 'song']",-3.3991,36.2643,Passer eminibey,Chestnut Sparrow,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/635368,chespa1/XC635368.ogg
blnwea1,[],['call'],0.3824,33.0169,Ploceus nigricollis,Black-necked Weaver,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/138902,blnwea1/XC138902.ogg
reftin1,['slcbou1'],['call'],-3.3178,37.6878,Pogoniulus pusillus,Red-fronted Tinkerbird,Stein Ø. Nilsen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/394502,reftin1/XC394502.ogg
afpwag1,[],['call'],0.07,32.35,Motacilla aguimp,African Pied Wagtail,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/431274,afpwag1/XC431274.ogg
brican1,[],['song'],-33.6302,26.5737,Crithagra sulphurata,Brimstone Canary,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/321253,brican1/XC321253.ogg
golher1,[],[''],-21.2489,32.3486,Ardea goliath,Goliath Heron,Derek Solomon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://xeno-canto.org/722271,golher1/XC722271.ogg
yelbis1,[],"['call', 'display song', 'male', 'song']",-33.3189,26.5014,Euplectes capensis,Yellow Bishop,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/441151,yelbis1/XC441151.ogg
norcro1,[],['song'],8.7695,-3.7907,Sylvietta brachyura,Northern Crombec,Lars Lachmann,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/402661,norcro1/XC402661.ogg
brican1,[],['song'],-33.5385,26.7905,Crithagra sulphurata,Brimstone Canary,Lynette Rudman,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/377717,brican1/XC377717.ogg
reftin1,[],"['adult', 'call', 'sex uncertain']",5.7042,39.5344,Pogoniulus pusillus,Red-fronted Tinkerbird,Barry Edmonston,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/531949,reftin1/XC531949.ogg
gobbun1,[],['song'],-2.034,37.38,Emberiza flaviventris,Golden-breasted Bunting,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,https://www.xeno-canto.org/128895,gobbun1/XC128895.ogg
rehblu1,['yewgre1'],['call'],0.501,30.4265,Spermophaga ruficapilla,Red-headed Bluebill,Josh Engel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/137899,rehblu1/XC137899.ogg
gabgos2,['wbswea1'],"['call', 'juvenile']",-27.2103,26.4533,Micronisus gabar,Gabar Goshawk,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/478711,gabgos2/XC478711.ogg
supsta1,[],['call'],5.2501,39.7167,Lamprotornis superbus,Superb Starling,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/210331,supsta1/XC210331.ogg
strher,[],"['alarm call', 'flight call']",13.4608,120.9375,Butorides striata,Striated Heron,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/348290,strher/XC348290.ogg
yebapa1,['somgre1'],"['bill-snapping', 'call']",-33.4989,26.9301,Apalis flavida,Yellow-breasted Apalis,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/332185,yebapa1/XC332185.ogg
gnhsun1,['yesbar1'],"['call', 'song']",0.2256,34.8955,Cyanomitra verticalis,Green-headed Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/444803,gnhsun1/XC444803.ogg
abhori1,[],['song'],-18.9799,34.3576,Oriolus larvatus,African Black-headed Oriole,Paweł Szymański,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/540578,abhori1/XC540578.ogg
chtapa3,[],['song'],0.6002,35.7874,Apalis porphyrolaema,Chestnut-throated Apalis,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/465846,chtapa3/XC465846.ogg
woosan,[],['flight call'],43.1075,6.1562,Tringa glareola,Wood Sandpiper,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/644624,woosan/XC644624.ogg
brctch1,[],"['adult', 'flight call', 'sex uncertain', 'wing beats']",-2.9858,37.5975,Tchagra australis,Brown-crowned Tchagra,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/630901,brctch1/XC630901.ogg
reedov1,[],['song'],-32.5487,24.3567,Streptopelia semitorquata,Red-eyed Dove,Alan Collett,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/178885,reedov1/XC178885.ogg
vimwea1,[],['call'],13.3198,-13.3906,Ploceus vitellinus,Vitelline Masked-Weaver,George Vlad,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/402683,vimwea1/XC402683.ogg
subbus1,[],['song'],5.258,39.697,Telophorus sulfureopectus,Sulphur-breasted Bushshrike,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,https://www.xeno-canto.org/128205,subbus1/XC128205.ogg
gyhkin1,[],['song'],8.2526,37.6159,Halcyon leucocephala,Gray-headed Kingfisher,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268607,gyhkin1/XC268607.ogg
palpri1,[],"['call', 'song']",5.2013,40.0589,Prinia somalica,Pale Prinia,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/268497,palpri1/XC268497.ogg
afdfly1,['chtapa3'],['call'],-0.3833,37.3112,Muscicapa adusta,African Dusky Flycatcher,Simon Gillings,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/467602,afdfly1/XC467602.ogg
equaka1,[],['call'],-1.2977,34.8862,Sheppardia aequatorialis,Equatorial Akalat,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/471386,equaka1/XC471386.ogg
lesmaw1,[],['call'],,,Ploceus intermedius,Lesser Masked-Weaver,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/371355,lesmaw1/XC371355.ogg
witswa1,['piecro1'],"['call', 'song']",12.5881,-16.2737,Hirundo smithii,Wire-tailed Swallow,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/337855,witswa1/XC337855.ogg
tafpri1,[],['call'],-2.9847,34.9983,Prinia subflava,Tawny-flanked Prinia,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/619530,tafpri1/XC619530.ogg
bagwea1,[],"['call', 'song']",-1.3677,36.7396,Ploceus baglafecht,Baglafecht Weaver,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/205521,bagwea1/XC205521.ogg
reboxp1,[],"['call', 'male']",0.0881,38.19,Buphagus erythrorynchus,Red-billed Oxpecker,Rory Nefdt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/196088,reboxp1/XC196088.ogg
sincis1,[],"['call', 'life stage uncertain', 'sex uncertain']",-2.9433,37.5081,Cisticola cantans,Singing Cisticola,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/647616,sincis1/XC647616.ogg
marsto1,[],['Wing flaps'],7.915,38.7335,Leptoptilos crumenifer,Marabou Stork,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/508624,marsto1/XC508624.ogg
blnmou1,[],['call'],-3.0966,37.6611,Urocolius macrourus,Blue-naped Mousebird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/426069,blnmou1/XC426069.ogg
brosun1,[],['feeding call'],-2.9965,37.6244,Nectarinia kilimensis,Bronze Sunbird,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,https://www.xeno-canto.org/578593,brosun1/XC578593.ogg
spwlap1,[],"['adult', 'sex uncertain']",9.2791,12.4724,Vanellus spinosus,Spur-winged Lapwing,Sun Madakan ,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/659642,spwlap1/XC659642.ogg
afecuc1,[],"['adult', 'male', 'sex uncertain', 'song']",-16.3325,28.7209,Chrysococcyx cupreus,African Emerald Cuckoo,Daniel Danckwerts,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/525298,afecuc1/XC525298.ogg
afbfly1,[],['song'],3.915,11.4991,Elminia longicauda,African Blue Flycatcher,Bram Piot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/206826,afbfly1/XC206826.ogg
vimwea1,['raybar1'],"['call', 'song']",-3.3823,35.6283,Ploceus vitellinus,Vitelline Masked-Weaver,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/440536,vimwea1/XC440536.ogg
nubwoo1,['piecro1'],"['adult', 'drumming', 'male']",-3.1481,36.6951,Campethera nubica,Nubian Woodpecker,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/596311,nubwoo1/XC596311.ogg
eaywag1,[],['call'],39.1866,26.2949,Motacilla flava,Western Yellow Wagtail,Frantz Barrault,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/661263,eaywag1/XC661263.ogg
cohmar1,[],[''],53.7572,9.3777,Delichon urbicum,Common House-Martin,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://xeno-canto.org/746599,cohmar1/XC746599.ogg
tacsun1,[],"['call', 'male']",-0.3833,37.3112,Nectarinia tacazze,Tacazze Sunbird,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/344109,tacsun1/XC344109.ogg
dotbar1,['sccsun2'],['call'],0.3328,32.5689,Lybius bidentatus,Double-toothed Barbet,Josh Engel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,https://www.xeno-canto.org/137757,dotbar1/XC137757.ogg
marsto1,[],['Wing flaps'],7.915,38.7335,Leptoptilos crumenifer,Marabou Stork,Aladdin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/508624,marsto1/XC508624.ogg
loceag1,[],['flight call'],-34.1218,24.5033,Lophaetus occipitalis,Long-crested Eagle,W.J. Rossouw,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/390503,loceag1/XC390503.ogg
wbswea1,[],['song'],-15.0555,13.1121,Plocepasser mahali,White-browed Sparrow-Weaver,Arnon Dattner,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/563709,wbswea1/XC563709.ogg
darter3,"['categr', 'somgre1']",['call'],-33.594,26.8969,Anhinga rufa,African Darter,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/322169,darter3/XC322169.ogg
yebere1,['quailf1'],['song'],-26.9848,26.3093,Eremomela icteropygialis,Yellow-bellied Eremomela,Tony Archer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,https://www.xeno-canto.org/452464,yebere1/XC452464.ogg
yebapa1,[],"['call', 'duet']",-33.5348,26.4864,Apalis flavida,Yellow-breasted Apalis,Tim Cockcroft,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,https://www.xeno-canto.org/428714,yebapa1/XC428714.ogg
blakit1,[],['call'],43.8189,4.4736,Milvus migrans,Black Kite,Yoann Blanchon,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/563574,blakit1/XC563574.ogg
reisee2,[],"['adult', 'sex uncertain', 'song']",-2.9858,37.5975,Crithagra reichenowi,Reichenow's Seedeater,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,https://www.xeno-canto.org/601108,reisee2/XC601108.ogg
wbrcha2,['afrgrp1'],['song'],-0.5968,31.0106,Cossypha heuglini,White-browed Robin-Chat,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,https://www.xeno-canto.org/227360,wbrcha2/XC227360.ogg
afmdov1,[],['flight call'],-0.055,30.083,Streptopelia decipiens,Mourning Collared-Dove,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,https://www.xeno-canto.org/252765,afmdov1/XC252765.ogg
rindov,[],['song'],-3.3991,36.2643,Streptopelia capicola,Ring-necked Dove,isaac kilusu,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,https://www.xeno-canto.org/527109,rindov/XC527109.ogg
spfwea1,[],['flight call'],9.868,38.917,Sporopipes frontalis,Speckle-fronted Weaver,Pritam Baruah,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,https://www.xeno-canto.org/445049,spfwea1/XC445049.ogg
scthon1,[],['song'],-12.8604,28.3559,Indicator variegatus,Scaly-throated Honeyguide,Dries Van de Loock,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,http://xeno-canto.org/682338,scthon1/XC682338.ogg
